,predict,real,different
80358,-0.011691449288313116,1.6,1.6116914492883132
80359,1.720807288500892,0.0,1.720807288500892
80360,-0.05056701920048554,0.0,0.05056701920048554
80361,-0.3171757964488155,4.95,5.267175796448815
80362,0.017722873111897908,0.0,0.017722873111897908
80363,0.011119445605761502,0.0,0.011119445605761502
80364,0.0027266967100565863,0.0,0.0027266967100565863
80365,0.010240358228537439,0.0,0.010240358228537439
80366,0.018551145682430815,1.0,0.9814488543175692
80367,1.4289420397336179,1.0,0.4289420397336179
80368,1.3655358984697896,0.0,1.3655358984697896
80369,-0.01605802512134269,0.0,0.01605802512134269
80370,0.0023410827193575123,0.0,0.0023410827193575123
80371,0.02748426252590841,0.0,0.02748426252590841
80372,0.04689023057349703,2.38,2.333109769426503
80373,3.224474830691637,2.76,0.4644748306916373
80374,0.0991962937079288,2.76,2.660803706292071
80375,-0.009034280566327756,0.0,0.009034280566327756
80376,1.2256445350236367,0.0,1.2256445350236367
80377,0.7739857377733734,1.0,0.22601426222662657
80378,-0.004109553307566305,1.0,1.0041095533075663
80379,0.739265499992241,0.0,0.739265499992241
80380,0.7676957449919941,0.0,0.7676957449919941
80381,-0.010072099719227401,0.0,0.010072099719227401
80382,1.4572878638645204,0.0,1.4572878638645204
80383,0.024157755696621236,0.88,0.8558422443033787
80384,0.0028693419180351575,0.88,0.8771306580819649
80385,0.02650000751734949,2.0,1.9734999924826506
80386,-0.00984816506785835,2.0,2.0098481650678583
80387,0.7509715433630759,0.0,0.7509715433630759
80388,0.008573885815652549,0.0,0.008573885815652549
80389,-0.004756131949954212,1.2,1.2047561319499542
80390,-0.04221161034744647,1.2,1.2422116103474465
80391,0.023698188497235817,1.2,1.1763018115027641
80392,0.02357727550661768,1.2,1.1764227244933823
80393,0.004429974675262294,0.0,0.004429974675262294
80394,0.012099769579896003,0.0,0.012099769579896003
80395,1.7626602671814977,0.0,1.7626602671814977
80396,0.012369080138198596,3.0,2.987630919861801
80397,2.5543314336145233,3.0,0.4456685663854767
80398,2.842168046776512,1.0,1.842168046776512
80399,2.8656358376252635,1.0,1.8656358376252635
80400,1.2257851875399073,0.0,1.2257851875399073
80401,1.2044975465470316,0.0,1.2044975465470316
80402,1.444809554395408,0.0,1.444809554395408
80403,-0.05037409627080758,0.0,0.05037409627080758
80404,1.8646886634227484,2.38,0.5153113365772515
80405,1.8127101634837741,2.38,0.5672898365162258
80406,1.8427051928333706,2.38,0.5372948071666293
80407,1.9080733928152926,2.38,0.47192660718470725
80408,2.1588809466742314,2.3,0.14111905332576846
80409,2.190964510512089,2.3,0.10903548948791064
80410,-0.02594716166487765,0.5,0.5259471616648776
80411,0.002454603095822794,0.5,0.4975453969041772
80412,0.010676548146958065,1.0,0.9893234518530419
80413,0.9905646714368801,1.0,0.009435328563119905
80414,1.241140277262014,0.0,1.241140277262014
80415,1.221947597247695,0.0,1.221947597247695
80416,1.356569835781581,0.0,1.356569835781581
80417,-0.000812794354825086,0.0,0.000812794354825086
80418,0.002207587662377053,0.0,0.002207587662377053
80419,0.02682088753793388,0.0,0.02682088753793388
80420,0.025612215719276146,0.0,0.025612215719276146
80421,0.006546461434383311,0.0,0.006546461434383311
80422,-0.005550102949683656,0.0,0.005550102949683656
80423,0.027045775838240974,0.0,0.027045775838240974
80424,1.2364837119830139,0.0,1.2364837119830139
80425,1.2317019930804711,0.0,1.2317019930804711
80426,-0.04565193475423383,1.24,1.285651934754234
80427,0.005698508573847687,1.24,1.2343014914261523
80428,0.01822604040950835,2.0,1.9817739595904917
80429,0.001987631389850364,1.4,1.3980123686101495
80430,1.231051259615647,1.4,0.1689487403843528
80431,1.7460189232095145,1.78,0.033981076790485565
80432,0.019851294168320356,1.78,1.7601487058316796
80433,-0.1179348153537237,2.62,2.7379348153537237
80434,0.0432379793566692,2.62,2.576762020643331
80435,2.146002713944652,0.0,2.146002713944652
80436,0.0020412184003050448,0.0,0.0020412184003050448
80437,2.346440258790383,0.0,2.346440258790383
80438,2.2851275202419106,0.0,2.2851275202419106
80439,0.027352250163013767,1.5,1.4726477498369863
80440,2.7187163787980646,1.5,1.2187163787980646
80441,2.6871133473479576,1.5,1.1871133473479576
80442,2.7547679496173987,1.5,1.2547679496173987
80443,2.823354939350563,0.0,2.823354939350563
80444,2.8730437011639336,0.0,2.8730437011639336
80445,0.5215905790774393,0.0,0.5215905790774393
80446,0.00926399082315199,0.0,0.00926399082315199
80447,3.044270587649032,0.0,3.044270587649032
80448,-0.0014379756909468355,0.0,0.0014379756909468355
80449,2.024067274520477,0.0,2.024067274520477
80450,2.16979315773805,0.0,2.16979315773805
80451,0.03408870767574048,0.0,0.03408870767574048
80452,0.06090158225557157,0.0,0.06090158225557157
80453,-0.05563386258167613,0.0,0.05563386258167613
80454,0.6381209920901284,0.0,0.6381209920901284
80455,0.525371648476491,0.0,0.525371648476491
80456,0.029007902438269294,0.0,0.029007902438269294
80457,1.2876655786586098,1.25,0.037665578658609755
80458,-0.11696363545191651,1.25,1.3669636354519166
80459,0.019655536403167417,0.0,0.019655536403167417
80460,0.9201298714305324,0.0,0.9201298714305324
80461,0.08653404295847768,0.0,0.08653404295847768
80462,0.029384337017301386,0.0,0.029384337017301386
80463,0.8310784622482603,0.0,0.8310784622482603
80464,0.48934896743460865,0.0,0.48934896743460865
80465,-0.06308376855898423,0.0,0.06308376855898423
80466,0.011209442489134247,0.0,0.011209442489134247
80467,0.02056473202271869,2.0,1.9794352679772813
80468,1.7725680312946714,2.0,0.22743196870532856
80469,3.5132357065971904,3.74,0.2267642934028098
80470,-0.021577138071784515,3.74,3.7615771380717846
80471,1.1467809882107394,0.0,1.1467809882107394
80472,-0.024125853291230848,0.0,0.024125853291230848
80473,0.0778943053394856,3.0,2.922105694660514
80474,-0.025965148974166574,3.0,3.0259651489741666
80475,0.060394705571468754,3.0,2.939605294428531
80476,0.0650115156561698,3.0,2.93498848434383
80477,-0.017605874208198813,0.0,0.017605874208198813
80478,-0.15678720674662427,0.0,0.15678720674662427
80479,2.167469453712816,0.0,2.167469453712816
80480,2.057269305291824,0.0,2.057269305291824
80481,0.018201482835015437,0.0,0.018201482835015437
80482,0.02654946169763539,0.0,0.02654946169763539
80483,0.9075134820506666,0.9,0.007513482050666598
80484,0.8889100120721145,0.9,0.011089987927885514
80485,-0.003013789251663979,2.3,2.303013789251664
80486,0.03810905326054768,2.3,2.2618909467394523
80487,1.108019541099445,0.0,1.108019541099445
80488,1.2128933350417412,0.0,1.2128933350417412
80489,1.8746484055279955,0.0,1.8746484055279955
80490,0.09291368719331616,0.0,0.09291368719331616
80491,0.025253282438915114,0.0,0.025253282438915114
80492,0.022596024104732826,0.0,0.022596024104732826
80493,1.5890947783520204,0.0,1.5890947783520204
80494,1.4705930570627412,0.0,1.4705930570627412
80495,0.014936489598125213,0.0,0.014936489598125213
80496,-0.008313360081659837,0.0,0.008313360081659837
80497,7.926284689628032,0.0,7.926284689628032
80498,0.1804070521949691,0.0,0.1804070521949691
80499,0.022247017790174795,1.0,0.9777529822098252
80500,0.016861818848692423,1.0,0.9831381811513076
80501,0.016717138238272835,2.6,2.5832828617617274
80502,2.4634997050876364,2.6,0.1365002949123637
80503,2.4798278581150623,2.6,0.12017214188493774
80504,0.020467270558834575,2.6,2.5795327294411656
80505,0.13697068343487073,0.0,0.13697068343487073
80506,7.027772597449696,0.0,7.027772597449696
80507,0.046943310270667005,4.0,3.953056689729333
80508,4.400257837226609,4.0,0.4002578372266088
80509,1.1760006490376838,1.75,0.5739993509623162
80510,3.5246563006762166,4.0,0.4753436993237834
80511,0.04569793530512989,4.0,3.95430206469487
80512,1.0505809579057241,0.0,1.0505809579057241
80513,1.046904118284734,0.0,1.046904118284734
80514,3.2741536326241354,3.0,0.2741536326241354
80515,0.07233410507677437,3.0,2.9276658949232255
80516,0.023117466538081513,0.0,0.023117466538081513
80517,0.011486257385524246,0.0,0.011486257385524246
80518,1.5675394638883298,0.0,1.5675394638883298
80519,0.013977748328139094,0.0,0.013977748328139094
80520,-0.00859585293893963,0.0,0.00859585293893963
80521,2.1562250908790546,0.0,2.1562250908790546
80522,1.2855503259235488,1.0,0.2855503259235488
80523,-0.026335216256037783,1.0,1.0263352162560377
80524,-0.01040031199242244,0.0,0.01040031199242244
80525,1.7936782394246982,0.0,1.7936782394246982
80526,0.016362300009262976,1.4,1.383637699990737
80527,1.082507210142993,1.4,0.317492789857007
80528,1.0731773856571654,0.0,1.0731773856571654
80529,1.0585096247111863,0.0,1.0585096247111863
80530,1.942315660876207,3.0,1.057684339123793
80531,2.004263460631486,3.0,0.9957365393685138
80532,0.0489157915408948,0.0,0.0489157915408948
80533,7.752440540060184,0.0,7.752440540060184
80534,0.07343735746588695,0.0,0.07343735746588695
80535,0.014438850586030293,0.0,0.014438850586030293
80536,2.037594948404953,0.0,2.037594948404953
80537,1.934276827043373,0.0,1.934276827043373
80538,0.0450506456642179,0.0,0.0450506456642179
80539,2.0143275733923085,0.0,2.0143275733923085
80540,2.0147158959368703,2.0,0.014715895936870282
80541,2.014030473507481,2.0,0.014030473507481211
80542,2.25375001108522,3.0,0.74624998891478
80543,-0.0030587165188523005,3.0,3.0030587165188525
80544,0.04114064567691367,3.0,2.9588593543230863
80545,-2.6290081223123708e-14,3.0,3.000000000000026
80546,0.9077188062900262,0.0,0.9077188062900262
80547,-0.0015943859332141486,0.0,0.0015943859332141486
80548,-0.10042132225358262,9.3,9.400421322253584
80549,0.10227985751321302,9.3,9.197720142486787
80550,0.5594394600911247,0.0,0.5594394600911247
80551,0.010362741654159579,0.0,0.010362741654159579
80552,-0.004452995951657113,0.0,0.004452995951657113
80553,-0.03681969203663069,0.0,0.03681969203663069
80554,0.006978027699295696,0.0,0.006978027699295696
80555,0.022820343426425336,0.0,0.022820343426425336
80556,1.7710282576666618,1.0,0.7710282576666618
80557,1.8064296520085656,1.0,0.8064296520085656
80558,1.733690116928922,1.0,0.733690116928922
80559,0.7287144951942689,1.0,0.2712855048057311
80560,0.01671865127985279,1.8,1.7832813487201473
